cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_1jvojew7nZTZPNH,High School,English,45-54,"$25,000 to $49,999",26000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,4,55,54,56,51,74,61
R_2EFX5izTNWaZ5K9,Postgrad,English,45-54,"$125,000 and more",200000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,51,20,0,26,21
R_3LgLBpFI09AWO8C,High School,English_and_French,65-74,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Separated,No residence,0,75,90,20,31,81,40
R_3KooJqreCaIuclH,Postgrad,English,65-74,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,19.5,85.5,26,8,53,42.5
R_3nAu6lB99wd2m8J,Bachelor,English,45-54,"$50,000 to $74,999",67112,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,21,0,91,50,50,50
R_27f0UcAnR2isfTH,College/Trade,English,65-74,"$50,000 to $74,999",53000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,20.5,63,20,0,22,39.5
R_3FIgHk2m1gfKT3a,Postgrad,English_and_French,65-74,"$75,000 to $99,999",80000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,0,60,0,51,10,51
R_1g8spMjlSySvT61,Bachelor,English,65-74,"$125,000 and more",185000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,79,30,82,0,90,0
R_30db2ywGohxn577,Bachelor,English,65-74,"$75,000 to $99,999",75000,Male,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,32,0,0,10
R_27dl2TC0T3pP2kE,College/Trade,English_and_French,65-74,"$25,000 to $49,999",45000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,5,0,61,0,0,0,95
R_2P1eL8mtcyvahLk,College/Trade,Neither English nor French,25-34,"$75,000 to $99,999",90000,Female,Ontario,Poor/Fair,Yes,No,Never Married,Own a residence,0,60,51,51,0,51,0
R_ub1tTrAi3IsCDRv,College/Trade,English,55-64,"$125,000 and more",260000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,84,12,32,4.5,61.5,29.5
R_30f8pw11d2Loi7p,High School,English,45-54,"Less than $25,000",16000,Male,Quebec,Good/Very Good,Yes,No,Married,No residence,1,82,80,51,0,51,52
R_VQjHQLkSjCW9oM9,High School,English,45-54,"Less than $25,000",7000,Female,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,100,40,52,40,52,51
R_BJ56vWKQaRhGiTD,Bachelor,English,65-74,"$25,000 to $49,999",41000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,90,0,13,39,58,42
R_1plCdHUd5wHnqNE,College/Trade,English,35-44,"$100,000 to $ 124,999",110000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,23,36,89,22,53,9
R_2rMTQVMAEKgk0pt,College/Trade,English,75-84,"$125,000 and more",145000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,18,84.5,27.5,20,34,17
R_2rBcslpOwQ2Zj8y,Bachelor,English,75-84,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,19,82,20,20,20,59
R_Td5Susaw3Cvfcjv,Bachelor,English,45-54,"$100,000 to $ 124,999",105000,Female,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,82.5,0,58,1,63.5,0
R_3jea6eVhRXttc9S,Postgrad,English,65-74,"$50,000 to $74,999",72000,Male,Ontario,Good/Very Good,Yes,No,Never Married,Own a residence,1,1,91,21,51,51,72
R_3PLWfy8BAclvz2p,College/Trade,English,35-44,"$100,000 to $ 124,999",110000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,1,70,10,0,30,15
R_2dQLyJKyw3BsuiF,Postgrad,English,65-74,"$25,000 to $49,999",42000,Male,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,2,69,1,82,2,61,0
R_s7hDanMTnzIT4uB,Bachelor,English,45-54,"$25,000 to $49,999",33000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,91,0,18,1,99,0
R_41nqTT69ejjjbFf,Bachelor,Neither English nor French,45-54,"$50,000 to $74,999",56000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,0,15,91,100,100,0
R_DqHKfztQL6ysGmB,Bachelor,English,65-74,"$100,000 to $ 124,999",105000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,40,73,42,1,42,17
R_3L57lgazltwlWOC,Bachelor,English,35-44,"$125,000 and more",150000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,46.5,65.5,20.5,39.5,29,39.5
R_WqHQj9QWlozT9mN,Bachelor,English,55-64,"$75,000 to $99,999",90000,Male,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,1,9,92,10,0,51,20
R_3PM63vtVqvHvGL2,Postgrad,English,45-54,"$75,000 to $99,999",83000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,1,0,51,0,51,0,51
R_2QJKNtlbzRV3Wd0,No degree/diploma,English,55-64,"$25,000 to $49,999",34000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,52,45,64,35,53,38
R_7UrJMyUJrp8RxbX,Postgrad,English,65-74,"$75,000 to $99,999",84000,Male,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,80,40,30,0,80,0
R_xfHF9kP4kCxbd97,Postgrad,English,65-74,"$75,000 to $99,999",95000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,72,1,50,2,95
R_1jwB4D0wZ159LiE,No degree/diploma,English_and_French,75-84,"Less than $25,000",21000,Male,Ontario,Good/Very Good,Yes,Yes,Divorced,No residence,1,96,73,51,0,76,51
R_1pF1YWjSKFKVMES,Bachelor,English_and_French,25-34,"$50,000 to $74,999",70000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,90,0,80,0,90,0
R_tGR1R1mCR1il3bj,Bachelor,English_and_French,55-64,"$50,000 to $74,999",74000,Male,Ontario,Excellent,Yes,Yes,Never Married,No residence,0,89,10,37,30,72,4
R_1och7x7fegFpWj6,Bachelor,English,35-44,"$125,000 and more",150000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,13,64,26.5,0,34.5,69.5
R_SCsrDc2LYCp7a0x,Postgrad,English_and_French,55-64,"$125,000 and more",160000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,72,20,59.5,15.5,58.5,10.5
R_3nCpP1FsBeNy9st,Postgrad,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,81,20,45,51,69,22
R_3g6hZrkfDarDMN8,High School,English,65-74,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,81,30,65,20,61,0
R_1NE99v0gzf9RiAs,Bachelor,English,25-34,"$100,000 to $ 124,999",100000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,5,0,83,0,0,0,50
R_3h9KNLScJyWR8aT,Bachelor,English,45-54,"$125,000 and more",203000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,61,10,32,10,65,0
R_9KYbm6slSlIf86B,Postgrad,Neither English nor French,55-64,"$125,000 and more",170000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,14.5,56,28,18,39,56
R_2cvz4rvQ18WJMcM,College/Trade,English,35-44,"$75,000 to $99,999",89000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,9,0,100,0,82.5,26.5
R_4ZolDXJblwk18Gt,High School,English,45-54,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,36,85,15,18,51,51
R_u3qCZgTG8W6kcjn,Postgrad,English,35-44,"$100,000 to $ 124,999",118000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,60,71,10,39,51,51
R_2RQjFesjoVSziYG,College/Trade,English,65-74,"$75,000 to $99,999",78000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,2,29,12,63,30,62,51
R_3fvhdB3BvRwBhoe,College/Trade,English_and_French,35-44,"$75,000 to $99,999",79000,Female,Ontario,Excellent,Yes,Yes,Never Married,No residence,0,95,3,74,10,62,0
R_3KuU4uIwYunVQRB,College/Trade,English,55-64,"Less than $25,000",20000,Female,Ontario,Don't Know,Yes,Yes,Married,No residence,0,99,0,42,22,94,0
R_RkKOpK5PAG8BXEJ,Bachelor,English,55-64,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,21,76.5,60,25.5,56.5,31
R_9oa2jOWH7phNBxD,Postgrad,French,35-44,"$50,000 to $74,999",69900,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,2,61,65,80,32,40,22
R_1dbQv3zDOBz7kC8,No degree/diploma,English,45-54,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,63,88,59,37,51,63
R_2rTSfW6AySIXsCk,Bachelor,English,55-64,"$125,000 and more",140000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,24,73,51,0,24,0
R_3oObV1o4D4KkZ2C,High School,English,75-84,"$50,000 to $74,999",60000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,40,81,31,0,61,0
R_2QlgWkkj0PC5tAu,College/Trade,English,75-84,"$75,000 to $99,999",83000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,94,0,2,2,29,0
R_6QigZS40AMj6d0J,No degree/diploma,English,65-74,"Less than $25,000",20000,Male,Quebec,Poor/Fair,Yes,Yes,Divorced,Own a residence,1,40,40,30,0,20,20
R_1lv4LmxqLNBMJci,College/Trade,English,45-54,"$75,000 to $99,999",91000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,88,28,77,29,93,0
R_2So6qPF2dcmgxcy,Postgrad,English_and_French,65-74,"$100,000 to $ 124,999",110000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,60,31,34,33,30
R_27rsFrEE7sEp6Ib,Bachelor,English,45-54,"$75,000 to $99,999",75000,Male,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,71,8,52,20,30,27
R_1lAUvfAalZe0UNq,Bachelor,English,65-74,"$75,000 to $99,999",96000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,85.5,24.5,42,0,71,0
R_30jlvP8jvEe43xR,College/Trade,Neither English nor French,65-74,"$25,000 to $49,999",33000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,2,68,12,68,12,67,13
R_qEf5E4xMXJnX7mV,Bachelor,English,65-74,"$75,000 to $99,999",80000,Female,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,0,71,61,5,7,80,6
R_3PMs1rondmWf4la,Bachelor,English,55-64,"Less than $25,000",24000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,No residence,0,82,50,30,0,51,0
R_pz68BgLeqOAd4hr,Bachelor,Neither English nor French,65-74,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,99.5,61,53.5,20.5,59,11.5
R_20OoibZmf5POhrJ,No degree/diploma,English,65-74,"Less than $25,000",18000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,100,0,60,0,51,0
R_1LhFkvVLUhm4iVC,Postgrad,French,35-44,"$125,000 and more",175000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,69,23,59,22,40,16
R_1joZ13lu6xwTDmH,Bachelor,English,55-64,"$25,000 to $49,999",31500,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,96,1,61,71,14,23
R_2zGVnmG0XC2y0Is,Bachelor,Neither English nor French,55-64,"$125,000 and more",140000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,96.5,26.5,33.5,24.5,46.5,37.5
R_xuywatjnSOYkZmV,Bachelor,English,35-44,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,77,0,40,0,0,0
R_3HOMkqA6znepRRF,College/Trade,English,45-54,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,71,29,5,4,3,5
R_2aepmXNftTSOwUA,College/Trade,English,45-54,"Less than $25,000",20000,Female,Ontario,Don't Know,Yes,Yes,Separated,No residence,0,80,0,15,5,10,10
R_WDUTQm00GIgl2ZX,Bachelor,English,55-64,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,51,18,40,0,0,0
R_3hnEd5ZECYHdPg1,Postgrad,English,55-64,"$50,000 to $74,999",52000,Male,Nova Scoita,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,98,0,52,28,73,6
R_2Qln5yz3eR11JiG,Bachelor,English,65-74,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,87,36.666666666666664,35,0,47.666666666666664,10
R_BA1fRkjG4mUbqHD,Bachelor,English,45-54,"$125,000 and more",135000,Male,Ontario,Excellent,Yes,No,Living with a partner,Own a residence,0,80,0,99,1,39,0
R_3QMANSjf8JIHFJH,High School,English,25-34,"$25,000 to $49,999",40000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,4,80,0,53,0,80,1
R_9v6HsehOJsSSaw9,College/Trade,English,55-64,"$100,000 to $ 124,999",108000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,5.75,92,41.25,0.75,28.25,26.75
R_AzWLJyinu8uWE6Z,Bachelor,English,65-74,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,82.66666666666667,35.5,36.833333333333336,12.666666666666666,53.333333333333336,16.333333333333332
R_wO8clwcbZMpEMzn,Postgrad,English,55-64,"$25,000 to $49,999",36000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,5,30,51,61,0,41,28
R_3qZDDlOpjlrc2bO,Bachelor,English,45-54,"$50,000 to $74,999",70000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,24,89,60,23,5,5
R_2QrNo1CqFE3lSzc,Bachelor,English,35-44,"$125,000 and more",165000,Female,Newfoundland and Labrador,Excellent,Yes,Yes,Married,Own a residence,0,100,19,12,9,18,15
R_088gggrN3IyEmPf,Bachelor,English_and_French,35-44,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,82,18,72,11,74,51
R_1FD7Kvqv3v7mCM8,Bachelor,English,45-54,"$125,000 and more",160000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,80,12,31,11,53,10
R_Y6mJ7YiuiDnjIOt,College/Trade,English,45-54,"Less than $25,000",16000,Female,Ontario,Don't Know,Yes,Yes,Never Married,No residence,0,81,4,61,20,80,22
R_28NHuFfrQahsnUc,Postgrad,English,55-64,"$75,000 to $99,999",84000,Male,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,77,15,32,0,19,3
R_1Xtf9WfOoiJNtg5,Bachelor,English_and_French,55-64,"$25,000 to $49,999",25000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,81,27,43,18,34,22
R_32MkmFc2DoJHWgu,Bachelor,English,55-64,"$125,000 and more",150000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,0,72,51,0,0,0
R_1jBq6IsErrzY8M1,Postgrad,English,35-44,"$100,000 to $ 124,999",105000,Male,Ontario,Excellent,Yes,Yes,Married,No residence,1,0,100,25,52,24,100
R_1pKk7EJLFRNoUcV,Postgrad,English,25-34,"$125,000 and more",180000,Male,Quebec,Poor/Fair,Yes,No,Married,Own a residence,1,19,61,38,18,43,52
R_8vI2CaEy9ibZJAJ,Postgrad,English_and_French,65-74,"$125,000 and more",259700,Male,Ontario,Poor/Fair,Yes,Yes,Widowed,No residence,0,90,0,85,0,0,0
R_3sadeo7jKlLi1HG,High School,English,65-74,"$75,000 to $99,999",94000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,98,0,0,0,6
R_3MR3VdNAOSugtJM,Bachelor,English,55-64,"$125,000 and more",130000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,5,15,68.33333333333333,24,22.666666666666668,32.666666666666664,83
R_3sdhjcFXMHqcIx8,Postgrad,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,No,Married,No residence,1,51,82,56,54,51,60
R_3nIt2wKMjxLyb2f,College/Trade,English,55-64,"$75,000 to $99,999",80000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,81,36,73,57,57,3
R_2YuiS71iebkmDDC,College/Trade,English,45-54,"$25,000 to $49,999",35000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,No residence,0,82,1,72,0,64,0
R_38z7ANgQzVs1saJ,Bachelor,English,55-64,"$125,000 and more",125000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,73.5,50.5,34,22.5,56,37
R_2WvUY8it1LsaP5D,High School,English_and_French,35-44,"$50,000 to $74,999",50000,Female,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,0,82,9,61,0
R_1pMDcgVLU68xEm2,College/Trade,English_and_French,55-64,"$75,000 to $99,999",88000,Female,Quebec,Excellent,Yes,Yes,Married,Own a residence,2,62,93,84,43,75,78
R_1Ks7V6DXpSq0xW7,High School,English,65-74,"$75,000 to $99,999",80000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,77.5,22.5,47.5,20.25,36,17.75
R_2dstd11QNmGQtSL,College/Trade,English,55-64,"$75,000 to $99,999",79000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,16,66,66,82,69
R_1LqfUzOksoaLROL,Bachelor,English,25-34,"$125,000 and more",290000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,41,92,41,30.5,35,60.5
R_2DUYgjVsYU7ymLt,Postgrad,English,35-44,"$125,000 and more",170000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,100,0,60,0,19,0
R_3e48mGCLpuxChUE,College/Trade,English,35-44,"$25,000 to $49,999",34000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,2,3,5,1,93,8
R_3PIyngFcbE4a3nj,College/Trade,English,25-34,"$50,000 to $74,999",50000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Never Married,No residence,0,73,58,74,1,55,26
R_V2n1p4dQ1iLsIUh,Bachelor,English,75-84,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,No,Divorced,No residence,0,100,0,40,0,92,0
R_2zVoTyYdabMvO4p,No degree/diploma,English,65-74,"$25,000 to $49,999",45000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,79,61,71,51,72,51
R_2Cyyv9xGQAEsHwT,Postgrad,English,55-64,"Less than $25,000",15000,Male,Ontario,Good/Very Good,Yes,Yes,Separated,Own a residence,0,100,0,44,0,41,0
R_1cULf09QUkHmeaa,Postgrad,English,65-74,"$75,000 to $99,999",85000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,0,87,32,0,13,78
R_125tGWClwhpNLpC,Bachelor,English,55-64,"$125,000 and more",160000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,4,47,32,41,1.5,73.5,12
R_2Bsw3DXvssJbtFa,College/Trade,English,35-44,"$125,000 and more",145000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,39,81.5,72.5,41.5,34,28
R_2B2oVjtQ3W2lo2N,Postgrad,Neither English nor French,45-54,"$75,000 to $99,999",76000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,79.5,0,51,0,53,0
R_1DIvSHFIwTrlHnY,Bachelor,English_and_French,35-44,"$25,000 to $49,999",36000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,No residence,0,86,0,50,30,60,5
R_1DXOjI8XdFWf5k7,No degree/diploma,English,55-64,"$50,000 to $74,999",50000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,100,0,0,0,0
R_3M4mSM6Dizzvlkq,Postgrad,English,85+,"$125,000 and more",130000,Male,Ontario,Excellent,Yes,Yes,Widowed,Own a residence,1,59,90,19,0,70,0
R_DiXzCNkjb1v42GZ,Postgrad,English,35-44,"$125,000 and more",157000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,100,6,97,0,7,84
R_wLdflhzx9CGfT9L,College/Trade,English,45-54,"$50,000 to $74,999",50000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,No residence,0,99,55,89,19,72,75
R_2PCqf6vxkktiLbS,High School,English,55-64,"$50,000 to $74,999",70000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,60,10,65,0,70,0
R_2e43xqAV8ABo3eK,High School,English,65-74,"$50,000 to $74,999",60000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,22,97,22,0,24,21
R_O9kYYAjhWrWgZQl,High School,English,45-54,"$25,000 to $49,999",36000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,71,34,13,0,0,15
R_3s0OSiv5MtGZyWj,Bachelor,English,55-64,"$50,000 to $74,999",70000,Female,British Columbia,Excellent,Yes,No,Married,Own a residence,2,41,0,70,0,59,0
R_3e8JIdqd1ppBLBy,No degree/diploma,English,55-64,"$50,000 to $74,999",59000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Divorced,No residence,0,93,31,84,15,55,58
R_2zpPfVIr6y2Wq01,Bachelor,English,65-74,"$100,000 to $ 124,999",107000,Female,New Brunswick,Poor/Fair,Yes,Yes,Living with a partner,No residence,1,21,97,18,1,14,5
R_1jCh5PseUOnfDFm,Bachelor,English_and_French,65-74,"$25,000 to $49,999",35000,Male,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,69,41,51,20,73,51
R_32RqIQVSE48k4XG,Bachelor,English,25-34,"$75,000 to $99,999",93000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,70,75,38,25,68,40
R_ALDDFUtb86mdRQZ,Postgrad,English,65-74,"$100,000 to $ 124,999",120000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,0,80,0,0,17,34
R_2E5X49f2ZqORiHl,College/Trade,English,55-64,"$125,000 and more",150000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,2,97,11.5,4.5,16,30
R_YRcR1Qiva6iRKNj,Postgrad,English,65-74,"$125,000 and more",125000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,21,100,0,12,20,11
R_ROKMEVzdnPL9RoR,Bachelor,English,35-44,"$75,000 to $99,999",90000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,2,69,60,80,10,50,20
R_W1Z2Idtb2564x0Z,Bachelor,English,35-44,"$75,000 to $99,999",86000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,0,51,27,69,3,51,18
R_2Wx06Wa2NYvBt4O,High School,English,55-64,"$25,000 to $49,999",42000,Female,British Columbia,Poor/Fair,Yes,Yes,Never Married,Own a residence,2,70,0,100,0,73,2
R_2aITz31nnNsbPui,College/Trade,English,45-54,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,90.5,10,74,36.5,40.5,0.5
R_yIaPxx4cVZQVrAB,High School,English,75-84,"Less than $25,000",20000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,1,0,80,9,51,20,0
R_1f1myUf7AqpiFfc,Bachelor,English,25-34,"$75,000 to $99,999",89999,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,59,0,87,2,60,0
R_1DSi9JoxoyT7ZbN,Bachelor,English,55-64,"$125,000 and more",890000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Married,Own a residence,0,90,77,83,74,75,90
R_2wjeLzh8yaKbQbu,High School,English,25-34,"$75,000 to $99,999",85000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,No residence,5,0,0,0,0,0,32
R_OCpZIBLDgnIOJMZ,College/Trade,English,55-64,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,2,19,51,72,0,9,9
R_1eWbtLAtuOlaZ3b,High School,English,45-54,"$50,000 to $74,999",55000,Female,Ontario,Good/Very Good,No,Yes,Married,Own a residence,2,2,0,100,48.5,50.5,50.5
R_sBSrMUXOe4vUQdX,College/Trade,English,55-64,"$25,000 to $49,999",26000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,90,61,17,0,5,7
R_12QfwKQkV7tyBzp,Postgrad,English,55-64,"$25,000 to $49,999",40000,Male,Quebec,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,80,65,20,0,70,35
R_3J3s3OLlKf7USpd,High School,English,75-84,"$25,000 to $49,999",39000,Male,Saskatchewan,Poor/Fair,Yes,Yes,Widowed,Own a residence,2,93,61,83,37,70,9
R_2D0nNgXCjZJ0zjN,College/Trade,Neither English nor French,55-64,"$50,000 to $74,999",62000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,0,98.5,2.5,2.5,19,10
R_1fd62nkbqRNFDJW,Bachelor,English,65-74,"$25,000 to $49,999",30000,Male,Quebec,Poor/Fair,Yes,No,Married,Own a residence,2,38,0,100,57,82,5
