cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_1gpbnuPz8DRxBpV,High School,English,55-64,"Less than $25,000",20000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,22.5,75,0.5,0,10,2.5
R_3MfLlx6Xb2KmanQ,Bachelor,English,65-74,"$25,000 to $49,999",32000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,52.25,36,39,7,69.75,9.25
R_6PyT5ZyMZkpTMt3,College/Trade,French,55-64,"$125,000 and more",740000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,6,7,16,8,90,14
R_aauwU5huKxcj2bD,Postgrad,English,65-74,"$75,000 to $99,999",85000,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,61,52,40,1,73,16
R_3P7WgdG2bp44Li4,College/Trade,English,55-64,"$75,000 to $99,999",80000,Male,Ontario,Poor/Fair,Yes,Yes,Divorced,No residence,0,71,26.5,46,11.5,38,20
R_3JJIzj24DqgUzbw,Postgrad,English,65-74,"$100,000 to $ 124,999",101254,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,2,48.4,31.8,42.8,0,32.6,11
R_3QGDUYyiEJbza5H,College/Trade,English,55-64,"$50,000 to $74,999",72000,Male,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,1,73.54545454545455,23.727272727272727,52.45454545454545,25.636363636363637,53.63636363636363,34.81818181818182
R_2TZbdOcBrX2ogZa,High School,English,45-54,"$50,000 to $74,999",62000,Female,Ontario,Poor/Fair,Yes,Yes,Separated,No residence,5,71,43,39,74,72,82
R_216AgN7aJ1DPJWj,Bachelor,English,75-84,"$50,000 to $74,999",59000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,66.25,43.25,45.75,13.25,51,18
R_22qRqLzMSLJrpBA,Bachelor,English,55-64,"$75,000 to $99,999",80000,Male,Ontario,Poor/Fair,Yes,Yes,Divorced,No residence,1,49.333333333333336,35,31.333333333333332,19.333333333333332,48.666666666666664,25.666666666666668
R_2xWeCYlYGWFmY12,Bachelor,English,45-54,"$25,000 to $49,999",33000,Male,Ontario,Poor/Fair,Yes,No,Never Married,Own a residence,0,62,0,41,17,42,0
R_3MmoIf4WSNdQStj,Bachelor,English,35-44,"$100,000 to $ 124,999",114000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,62.30769230769231,51.69230769230769,51.15384615384615,26.76923076923077,43.53846153846154,29
R_p3Gd618o5Fvw1KF,High School,English,55-64,"$50,000 to $74,999",63000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,54.90909090909091,37.09090909090909,43.63636363636363,18.181818181818183,48,18
R_2wuHFkzIIUtyTrO,Bachelor,English_and_French,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,41.75,61.75,51,10.375,48.375,11.5
R_1jvojew7nZTZPNH,High School,English,45-54,"$25,000 to $49,999",26000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,4,55,54,56,51,74,61
R_2EFX5izTNWaZ5K9,Postgrad,English,45-54,"$125,000 and more",200000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,37.333333333333336,52.4,32.8,16.066666666666666,40.4,16.933333333333334
R_3LgLBpFI09AWO8C,High School,English_and_French,65-74,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Separated,No residence,0,75,90,20,31,81,40
R_3KooJqreCaIuclH,Postgrad,English,65-74,"$125,000 and more",125000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,19.5,85.5,26,8,53,42.5
R_3nAu6lB99wd2m8J,Bachelor,English,45-54,"$50,000 to $74,999",67112,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,2,64.83333333333333,30.166666666666668,64,33,54.5,16.666666666666668
R_27f0UcAnR2isfTH,College/Trade,English,65-74,"$50,000 to $74,999",53000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,50.25,49.55,29.8,13.6,45.05,31.45
R_3FIgHk2m1gfKT3a,Postgrad,English_and_French,65-74,"$75,000 to $99,999",80000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,40.5,67.5,29,25.5,37,40.5
R_1g8spMjlSySvT61,Bachelor,English,65-74,"$125,000 and more",185000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,58.69230769230769,47.46153846153846,46.30769230769231,12.23076923076923,51,13.153846153846153
R_30db2ywGohxn577,Bachelor,English,65-74,"$75,000 to $99,999",75000,Male,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,45,70,46.5,5,25,9.5
R_27dl2TC0T3pP2kE,College/Trade,English_and_French,65-74,"$25,000 to $49,999",45000,Male,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,5,46,34.5,37.5,4.5,31,57.5
R_2P1eL8mtcyvahLk,College/Trade,Neither English nor French,25-34,"$75,000 to $99,999",90000,Female,Ontario,Poor/Fair,Yes,No,Never Married,Own a residence,0,60,51,51,0,51,0
R_ub1tTrAi3IsCDRv,College/Trade,English,55-64,"$125,000 and more",260000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,46.72727272727273,43.97727272727273,40.47727272727273,9.545454545454545,47.43181818181818,20.113636363636363
R_30f8pw11d2Loi7p,High School,English,45-54,"Less than $25,000",16000,Male,Quebec,Good/Very Good,Yes,No,Married,No residence,1,82,80,51,0,51,52
R_VQjHQLkSjCW9oM9,High School,English,45-54,"Less than $25,000",7000,Female,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,100,40,52,40,52,51
R_BJ56vWKQaRhGiTD,Bachelor,English,65-74,"$25,000 to $49,999",41000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,53.5,42,47,30,62.5,44
R_1plCdHUd5wHnqNE,College/Trade,English,35-44,"$100,000 to $ 124,999",110000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,No residence,2,48.666666666666664,39.333333333333336,88,27.333333333333332,52.666666666666664,20.333333333333332
R_2rMTQVMAEKgk0pt,College/Trade,English,75-84,"$125,000 and more",145000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,12,89.66666666666667,38.333333333333336,15,35,36.333333333333336
R_2rBcslpOwQ2Zj8y,Bachelor,English,75-84,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,9.666666666666666,83,16.333333333333332,13.333333333333334,7.333333333333333,43.666666666666664
R_Td5Susaw3Cvfcjv,Bachelor,English,45-54,"$100,000 to $ 124,999",105000,Female,Quebec,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,82.5,0,58,1,63.5,0
R_3jea6eVhRXttc9S,Postgrad,English,65-74,"$50,000 to $74,999",72000,Male,Ontario,Good/Very Good,Yes,No,Never Married,Own a residence,1,1,91,21,51,51,72
R_3PLWfy8BAclvz2p,College/Trade,English,35-44,"$100,000 to $ 124,999",110000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,29.571428571428573,67.14285714285714,52.57142857142857,15.714285714285714,49.857142857142854,25
R_2dQLyJKyw3BsuiF,Postgrad,English,65-74,"$25,000 to $49,999",42000,Male,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,2,69,1,82,2,61,0
R_s7hDanMTnzIT4uB,Bachelor,English,45-54,"$25,000 to $49,999",33000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,91,0,18,1,99,0
R_41nqTT69ejjjbFf,Bachelor,Neither English nor French,45-54,"$50,000 to $74,999",56000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,11,10,71,50,80,36
R_DqHKfztQL6ysGmB,Bachelor,English,65-74,"$100,000 to $ 124,999",105000,Female,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,1,40,73,42,1,42,17
R_3L57lgazltwlWOC,Bachelor,English,35-44,"$125,000 and more",150000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,55.291666666666664,44.833333333333336,44.583333333333336,15.458333333333334,38.208333333333336,25.583333333333332
R_WqHQj9QWlozT9mN,Bachelor,English,55-64,"$75,000 to $99,999",90000,Male,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,1,59.666666666666664,40.333333333333336,39.666666666666664,10.333333333333334,70.33333333333333,6.666666666666667
R_3PM63vtVqvHvGL2,Postgrad,English,45-54,"$75,000 to $99,999",83000,Female,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,1,42.5,31.5,52.5,36.75,52.75,27
R_2QJKNtlbzRV3Wd0,No degree/diploma,English,55-64,"$25,000 to $49,999",34000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,52,45,64,35,53,38
R_7UrJMyUJrp8RxbX,Postgrad,English,65-74,"$75,000 to $99,999",84000,Male,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,61,52,40,1,73,16
R_xfHF9kP4kCxbd97,Postgrad,English,65-74,"$75,000 to $99,999",95000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,49.57142857142857,34,44,19.714285714285715,47,24.714285714285715
R_1jwB4D0wZ159LiE,No degree/diploma,English_and_French,75-84,"Less than $25,000",21000,Male,Ontario,Good/Very Good,Yes,Yes,Divorced,No residence,1,96,73,51,0,76,51
R_1pF1YWjSKFKVMES,Bachelor,English_and_French,25-34,"$50,000 to $74,999",70000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,90,28,76,0,72,4
R_tGR1R1mCR1il3bj,Bachelor,English_and_French,55-64,"$50,000 to $74,999",74000,Male,Ontario,Excellent,Yes,Yes,Never Married,No residence,0,60.5,37.5,49,33.5,66.5,13.5
R_1och7x7fegFpWj6,Bachelor,English,35-44,"$125,000 and more",150000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,55.291666666666664,44.833333333333336,44.583333333333336,15.458333333333334,38.208333333333336,25.583333333333332
R_SCsrDc2LYCp7a0x,Postgrad,English_and_French,55-64,"$125,000 and more",160000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,52.666666666666664,43.833333333333336,52.666666666666664,7.5,50.833333333333336,17.333333333333332
R_3nCpP1FsBeNy9st,Postgrad,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,56,69.25,54.25,55.75,54.75,62
R_3g6hZrkfDarDMN8,High School,English,65-74,"Less than $25,000",20000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,44.75,51.5,53,11.75,31.75,10.5
R_1NE99v0gzf9RiAs,Bachelor,English,25-34,"$100,000 to $ 124,999",100000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,5,38.5,42.5,36,5.25,39.5,30.25
R_3h9KNLScJyWR8aT,Bachelor,English,45-54,"$125,000 and more",203000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,42,54.125,29.458333333333332,9.416666666666666,37.458333333333336,17.583333333333332
R_9KYbm6slSlIf86B,Postgrad,Neither English nor French,55-64,"$125,000 and more",170000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,29,42.4,23.8,29.8,34.4,48.8
R_2cvz4rvQ18WJMcM,College/Trade,English,35-44,"$75,000 to $99,999",89000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,53,20.2,77.8,23.4,54.4,18.4
R_4ZolDXJblwk18Gt,High School,English,45-54,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,51,49.333333333333336,41.666666666666664,7,64.66666666666667,31.666666666666668
R_u3qCZgTG8W6kcjn,Postgrad,English,35-44,"$100,000 to $ 124,999",118000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,0,67,35.5,31.5,19.5,61.5,26
R_2RQjFesjoVSziYG,College/Trade,English,65-74,"$75,000 to $99,999",78000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,2,49.65217391304348,48.43478260869565,41.56521739130435,11.826086956521738,37.08695652173913,23.565217391304348
R_3fvhdB3BvRwBhoe,College/Trade,English_and_French,35-44,"$75,000 to $99,999",79000,Female,Ontario,Excellent,Yes,Yes,Never Married,No residence,0,95,3,74,10,62,0
R_3KuU4uIwYunVQRB,College/Trade,English,55-64,"Less than $25,000",20000,Female,Ontario,Don't Know,Yes,Yes,Married,No residence,0,56.75,33,39.25,12.75,66.75,11
R_RkKOpK5PAG8BXEJ,Bachelor,English,55-64,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,60,38.84615384615385,60.23076923076923,13.692307692307692,55.76923076923077,27.692307692307693
R_9oa2jOWH7phNBxD,Postgrad,French,35-44,"$50,000 to $74,999",69900,Male,Quebec,Good/Very Good,Yes,Yes,Married,Own a residence,2,73,66.5,74.5,37,52,26.5
R_1dbQv3zDOBz7kC8,No degree/diploma,English,45-54,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,63,88,59,37,51,63
R_2rTSfW6AySIXsCk,Bachelor,English,55-64,"$125,000 and more",140000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,1,40,79.66666666666667,58,34,59,14.333333333333334
R_3oObV1o4D4KkZ2C,High School,English,75-84,"$50,000 to $74,999",60000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,69,31,64.66666666666667,10,68.66666666666667,10
R_2QlgWkkj0PC5tAu,College/Trade,English,75-84,"$75,000 to $99,999",83000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,94,0,2,2,29,0
R_6QigZS40AMj6d0J,No degree/diploma,English,65-74,"Less than $25,000",20000,Male,Quebec,Poor/Fair,Yes,Yes,Divorced,Own a residence,1,40,40,30,0,20,20
R_1lv4LmxqLNBMJci,College/Trade,English,45-54,"$75,000 to $99,999",91000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,33.42857142857143,50.285714285714285,42.5,10.857142857142858,39.92857142857143,30.928571428571427
R_2So6qPF2dcmgxcy,Postgrad,English_and_French,65-74,"$100,000 to $ 124,999",110000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,60,31,34,33,30
R_27rsFrEE7sEp6Ib,Bachelor,English,45-54,"$75,000 to $99,999",75000,Male,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,40.55555555555556,53,34.55555555555556,13.166666666666666,36.5,18.166666666666668
R_1lAUvfAalZe0UNq,Bachelor,English,65-74,"$75,000 to $99,999",96000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,67.5,40.72727272727273,44.90909090909091,6.590909090909091,51.95454545454545,5.2727272727272725
R_30jlvP8jvEe43xR,College/Trade,Neither English nor French,65-74,"$25,000 to $49,999",33000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,2,68,12,68,12,67,13
R_qEf5E4xMXJnX7mV,Bachelor,English,65-74,"$75,000 to $99,999",80000,Female,Nova Scoita,Excellent,Yes,Yes,Married,Own a residence,0,45.75,35.75,49,20,53.75,7.5
R_3PMs1rondmWf4la,Bachelor,English,55-64,"Less than $25,000",24000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,No residence,0,82,50,30,0,51,0
R_pz68BgLeqOAd4hr,Bachelor,Neither English nor French,65-74,"$75,000 to $99,999",85000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,84.25,48,47.75,17.75,55.75,13.5
R_20OoibZmf5POhrJ,No degree/diploma,English,65-74,"Less than $25,000",18000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,100,0,60,0,51,0
R_1LhFkvVLUhm4iVC,Postgrad,French,35-44,"$125,000 and more",175000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,67,11.5,69.5,20.5,30,8
R_1joZ13lu6xwTDmH,Bachelor,English,55-64,"$25,000 to $49,999",31500,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,42,25.75,38,20.5,19.25,6
R_2zGVnmG0XC2y0Is,Bachelor,Neither English nor French,55-64,"$125,000 and more",140000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,0,96,20.666666666666668,43.333333333333336,20.333333333333332,61.333333333333336,38.666666666666664
R_xuywatjnSOYkZmV,Bachelor,English,35-44,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,62.30769230769231,51.69230769230769,51.15384615384615,26.76923076923077,43.53846153846154,29
R_3HOMkqA6znepRRF,College/Trade,English,45-54,"$75,000 to $99,999",80000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,33.42857142857143,50.285714285714285,42.5,10.857142857142858,39.92857142857143,30.928571428571427
R_2aepmXNftTSOwUA,College/Trade,English,45-54,"Less than $25,000",20000,Female,Ontario,Don't Know,Yes,Yes,Separated,No residence,0,31,30,45.666666666666664,7.666666666666667,13,41
R_WDUTQm00GIgl2ZX,Bachelor,English,55-64,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,41.57142857142857,45.5,40.714285714285715,16.357142857142858,41.5,16.714285714285715
R_3hnEd5ZECYHdPg1,Postgrad,English,55-64,"$50,000 to $74,999",52000,Male,Nova Scoita,Good/Very Good,Yes,Yes,Divorced,Own a residence,0,98,0,52,28,73,6
R_2Qln5yz3eR11JiG,Bachelor,English,65-74,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,58.69230769230769,47.46153846153846,46.30769230769231,12.23076923076923,51,13.153846153846153
R_BA1fRkjG4mUbqHD,Bachelor,English,45-54,"$125,000 and more",135000,Male,Ontario,Excellent,Yes,No,Living with a partner,Own a residence,0,49.333333333333336,50.55555555555556,44.333333333333336,12,47.22222222222222,21
R_3QMANSjf8JIHFJH,High School,English,25-34,"$25,000 to $49,999",40000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,4,80,0,53,0,80,1
R_9v6HsehOJsSSaw9,College/Trade,English,55-64,"$100,000 to $ 124,999",108000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,31.615384615384617,58.69230769230769,45.84615384615385,8.307692307692308,44.76923076923077,19.846153846153847
R_AzWLJyinu8uWE6Z,Bachelor,English,65-74,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,61.22727272727273,41.54545454545455,49.63636363636363,14.181818181818182,52.22727272727273,14.909090909090908
R_wO8clwcbZMpEMzn,Postgrad,English,55-64,"$25,000 to $49,999",36000,Male,Ontario,Good/Very Good,Yes,Yes,Never Married,No residence,5,30,51,61,0,41,28
R_3qZDDlOpjlrc2bO,Bachelor,English,45-54,"$50,000 to $74,999",70000,Male,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,38.666666666666664,33,41.333333333333336,37.666666666666664,26.666666666666668,41
R_2QrNo1CqFE3lSzc,Bachelor,English,35-44,"$125,000 and more",165000,Female,Newfoundland and Labrador,Excellent,Yes,Yes,Married,Own a residence,0,78.5,49,15,4.5,12,10
R_088gggrN3IyEmPf,Bachelor,English_and_French,35-44,"$100,000 to $ 124,999",110000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,0,73.75,25.25,65.5,18.5,49,23.25
R_1FD7Kvqv3v7mCM8,Bachelor,English,45-54,"$125,000 and more",160000,Male,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,49.333333333333336,50.55555555555556,44.333333333333336,12,47.22222222222222,21
R_Y6mJ7YiuiDnjIOt,College/Trade,English,45-54,"Less than $25,000",16000,Female,Ontario,Don't Know,Yes,Yes,Never Married,No residence,0,40.5,52,30.5,10,40,11
R_28NHuFfrQahsnUc,Postgrad,English,55-64,"$75,000 to $99,999",84000,Male,Ontario,Excellent,Yes,Yes,Never Married,Own a residence,0,77,15,32,0,19,3
R_1Xtf9WfOoiJNtg5,Bachelor,English_and_French,55-64,"$25,000 to $49,999",25000,Female,Nova Scoita,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,81,27,43,18,34,22
R_32MkmFc2DoJHWgu,Bachelor,English,55-64,"$125,000 and more",150000,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,1,40,41,55,30,5.5,5
R_1jBq6IsErrzY8M1,Postgrad,English,35-44,"$100,000 to $ 124,999",105000,Male,Ontario,Excellent,Yes,Yes,Married,No residence,1,56,69.25,54.25,55.75,54.75,62
R_1pKk7EJLFRNoUcV,Postgrad,English,25-34,"$125,000 and more",180000,Male,Quebec,Poor/Fair,Yes,No,Married,Own a residence,1,9.5,56.5,30,9,32.5,37
R_8vI2CaEy9ibZJAJ,Postgrad,English_and_French,65-74,"$125,000 and more",259700,Male,Ontario,Poor/Fair,Yes,Yes,Widowed,No residence,0,50,45,47.5,0.5,5,5
R_3sadeo7jKlLi1HG,High School,English,65-74,"$75,000 to $99,999",94000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,51.625,44.25,44.75,15.375,30.375,20
R_3MR3VdNAOSugtJM,Bachelor,English,55-64,"$125,000 and more",130000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,5,58.578947368421055,39.26315789473684,43.8421052631579,7.605263157894737,55.973684210526315,19.157894736842106
R_3sdhjcFXMHqcIx8,Postgrad,English,35-44,"$100,000 to $ 124,999",100000,Female,Ontario,Good/Very Good,Yes,No,Married,No residence,1,56,69.25,54.25,55.75,54.75,62
R_3nIt2wKMjxLyb2f,College/Trade,English,55-64,"$75,000 to $99,999",80000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,84,18.333333333333332,63.333333333333336,19,53.666666666666664,1
R_2YuiS71iebkmDDC,College/Trade,English,45-54,"$25,000 to $49,999",35000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,No residence,0,37.75,29.25,58,29.25,59,32
R_38z7ANgQzVs1saJ,Bachelor,English,55-64,"$125,000 and more",125000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,80.5,52,50.5,38,59.25,46.5
R_2WvUY8it1LsaP5D,High School,English_and_French,35-44,"$50,000 to $74,999",50000,Female,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,0,82,9,61,0
R_1pMDcgVLU68xEm2,College/Trade,English_and_French,55-64,"$75,000 to $99,999",88000,Female,Quebec,Excellent,Yes,Yes,Married,Own a residence,2,62,93,84,43,75,78
R_1Ks7V6DXpSq0xW7,High School,English,65-74,"$75,000 to $99,999",80000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,51.625,44.25,44.75,15.375,30.375,20
R_2dstd11QNmGQtSL,College/Trade,English,55-64,"$75,000 to $99,999",79000,Male,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,100,16,66,66,82,69
R_1LqfUzOksoaLROL,Bachelor,English,25-34,"$125,000 and more",290000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,47.714285714285715,53,66,25.857142857142858,56.07142857142857,28.857142857142858
R_2DUYgjVsYU7ymLt,Postgrad,English,35-44,"$125,000 and more",170000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,77.33333333333333,0,80.33333333333333,24,71,17.666666666666668
